id,title,keywords,ratings,confidences,withdraw,review_lengths,comments,url
WLRlL3zR7f,Vibroacoustic Frequency Response Prediction with Query-based Operator Networks,"['Vibroacoustics', 'Operator Learning', 'Implicit Representations', 'Acoustics', 'Surrogate Modeling', 'Frequency Response Prediction']","[8, 6, 5, 5, 6]","[1, 1, 5, 2, 3]",0,"[498, 24, 736, 421, 186]",16,https://openreview.net/forum?id=WLRlL3zR7f
WLOgB6oDnd,KNIFE: Distilling Reasoning Knowledge From Free-Text Rationales,"['free-text rationales', 'explanation tuning', 'explanation-based learning', 'knowledge distillation', 'language model', 'question answering', 'text classification', 'reasoning']","[3, 5, 3]","[3, 4, 4]",0,"[382, 238, 562]",9,https://openreview.net/forum?id=WLOgB6oDnd
WKuimaBj4I,Learning Optimal Contracts: How to Exploit Small Action Spaces,"['principal-agent problems', 'sample complexity', 'online learning', 'contract design']","[6, 6, 6]","[3, 3, 4]",0,"[648, 449, 281]",11,https://openreview.net/forum?id=WKuimaBj4I
WKfMFtlz5D,MG-NeRF: Multimodal Representation Learning for Generalizable NeRF,"['Neural Radiance Field', 'Multimodal', 'Generalization']","[1, 5, 3, 1]","[4, 4, 4, 4]",0,"[658, 260, 720, 282]",4,https://openreview.net/forum?id=WKfMFtlz5D
WKALcMvCdm,Constrained Bayesian Optimization with Adaptive Active Learning of Unknown Constraints,"['Bayesian Optimization', 'Level Set', 'Active Learning', 'Unknown Constraints']","[1, 3, 5, 6]","[4, 4, 3, 3]",0,"[764, 740, 420, 386]",24,https://openreview.net/forum?id=WKALcMvCdm
WJfbQulYPz,Wording Image for Domain-Invariant Representation in Domain Generalization,"['Vision-Language Alignment', 'Domain Generalization', 'Domain-Invariant Representation Disentanglement', 'Long-Tail Learning']","[5, 6, 5]","[3, 3, 5]",1,"[301, 242, 290]",3,https://openreview.net/forum?id=WJfbQulYPz
WIzzXCVYiH,GNNBoundary: Towards Explaining Graph Neural Networks through the Lens of Decision Boundaries,"['AI Interpretability', 'Graph Neural Networks', 'Model-Level Explanation of Neural Networks', 'Decision Boundaries']","[6, 6, 8, 6]","[3, 3, 3, 3]",0,"[439, 306, 332, 423]",18,https://openreview.net/forum?id=WIzzXCVYiH
WIxiwMROqV,CLAM: Class-wise Layer-wise Attribute Model for Explaining Neural Networks,"['Interpretable Deep Learning', 'Explainable AI', 'Layer-wise Relevance Propagation']","[3, 3, 3, 3]","[4, 4, 4, 3]",1,"[805, 292, 468, 189]",4,https://openreview.net/forum?id=WIxiwMROqV
WIGsqpZpFT,The Impact of Depth and Width on Transformer Language Model Generalization,"['transformers', 'generalization', 'compositional', 'depth', 'width', 'layers']","[5, 5, 3, 6]","[3, 2, 4, 3]",0,"[350, 360, 151, 472]",9,https://openreview.net/forum?id=WIGsqpZpFT
WIAO4vbnNV,Motion Guidance: Diffusion-Based Image Editing with Differentiable Motion Estimators,"['Optical Flow', 'Image Editing', 'Guidance', 'Diffusion Models']","[6, 6, 8, 8]","[3, 4, 4, 4]",0,"[572, 363, 291, 507]",9,https://openreview.net/forum?id=WIAO4vbnNV
WGP2pHtLtn,Multiple Positive Views in Self-Supervised Learning,"['self-supervised learning', 'contrastive learning', 'representation learning', 'multiview learning']","[6, 5, 5]","[3, 4, 3]",1,"[252, 260, 223]",14,https://openreview.net/forum?id=WGP2pHtLtn
WGLu9Mv8mn,POET: Prompt Offset Tuning for Continual Few-Shot Action Recognition,"['Activity Recognition', 'Continual Learning', 'Prompt Tuning', 'Few-Shot Class Incremental Learning (FSCIL)']","[3, 3, 5, 3]","[4, 3, 4, 5]",1,"[207, 418, 534, 180]",4,https://openreview.net/forum?id=WGLu9Mv8mn
WFYbBOEOtv,V-JEPA: Latent Video Prediction for Visual Representation Learning,"['self-supervised learning', 'video representation learning']","[3, 5, 5, 6, 3]","[5, 5, 4, 3, 4]",0,"[527, 197, 474, 445, 476]",20,https://openreview.net/forum?id=WFYbBOEOtv
WEoyWdsI9f,Quantifying and Defending against the Privacy Risk in Logit-based Federated Learning,"['Logit-based Federated Learning', 'Privacy Attack', 'Defense']","[5, 3, 6, 5]","[4, 5, 3, 3]",0,"[559, 234, 245, 290]",19,https://openreview.net/forum?id=WEoyWdsI9f
WEQS3oUPs3,Zero-Shot Goal-Directed Dialogue via RL on Imagined Conversations,"['goal-directed dialogue', 'offline reinforcement learning', 'zero-shot learning']","[5, 6, 5]","[4, 3, 3]",0,"[470, 222, 208]",11,https://openreview.net/forum?id=WEQS3oUPs3
WDQ9ZzsgDL,PromptNER : Prompting For FewShot Named Entity Recognition,"['Named Entity Recognition', 'Large Language Models', 'Prompting', 'FewShot Learning', 'NER']","[3, 5, 3, 3]","[5, 4, 4, 3]",0,"[436, 276, 122, 229]",8,https://openreview.net/forum?id=WDQ9ZzsgDL
WBkjxnYAgy,Predicate-Argument Relations in the Human Brain,"['compositionality', 'thematic role assignment', 'neuroimaging', 'fMRI']","[3, 3, 8, 3]","[3, 4, 4, 5]",1,"[291, 644, 378, 258]",4,https://openreview.net/forum?id=WBkjxnYAgy
WBCPdhQPuz,DAS$^2$C: A Distributed Adaptive Minimax Method with Near-Optimal Convergence,"['Minimax Optimization', 'Distributed Learning', 'Nonconvex Optimization', 'Convergence Analysis', 'Stepsize Inconsistency']","[6, 6, 3, 6]","[3, 4, 5, 5]",0,"[234, 401, 330, 311]",14,https://openreview.net/forum?id=WBCPdhQPuz
WA2mZrDTAH,ZegOT: Zero-shot Segmentation Through Optimal Transport of Pixels to Text Prompts,"['Zero-shot semantic segmentation', 'Optimal transport', 'Prompt learning', 'Vision-language model']","[3, 6, 6]","[4, 3, 4]",0,"[351, 237, 235]",10,https://openreview.net/forum?id=WA2mZrDTAH
W9DxKDCVnr,BeGin: Extensive Benchmark Scenarios and An Easy-to-use Framework for Graph Continual Learning,"['Graph Continual Learning', 'Continual Learning Benchmark Framework']","[5, 3, 5, 3]","[3, 4, 3, 4]",1,"[106, 363, 400, 291]",18,https://openreview.net/forum?id=W9DxKDCVnr
W98SiAk2ni,Ensemble Systems Representation for Function Learning over Manifolds,"['Function learning', 'dynamical systems', 'control theory']","[1, 5, 3, 3]","[3, 3, 3, 3]",0,"[333, 386, 618, 294]",4,https://openreview.net/forum?id=W98SiAk2ni
W8S8SxS9Ng,Neuroformer: Multimodal and Multitask Generative Pretraining for Brain Data,"['GPT', 'Pretraining', 'Transformers', 'Multimodal', 'Multitask', 'Neuron', 'Neuroscience', 'Neuronal', 'Spikes', 'Brain', 'Cortex', 'Human', 'Mice', 'Biology']","[6, 8, 6, 5]","[2, 3, 4, 3]",0,"[504, 284, 795, 723]",17,https://openreview.net/forum?id=W8S8SxS9Ng
W7n78TNfKy,Localized Linear Temporal Dynamics for Self-supervised Skeleton Action Recognition,"['Skeleton-based action recognition', 'Self-supervised learning', 'Contrastive learning']","[5, 3, 5, 3]","[4, 3, 3, 5]",1,"[367, 1003, 270, 281]",4,https://openreview.net/forum?id=W7n78TNfKy
W7kxHxjeVm,ImAD: An End-to-End Method for Unsupervised Anomaly Detection in the Presence of Missing Values,"['Anomaly Detection', 'Missing Values']","[5, 5, 5]","[4, 4, 3]",0,"[324, 347, 288]",9,https://openreview.net/forum?id=W7kxHxjeVm
W6xD7K1ajR,Efficient Precision and Recall Metrics for Assessing Generative Models using Hubness-aware Sampling,"['deep generative models', 'evaluation metrics', 'precision and recall', 'hubness', 'sampling']","[5, 6, 5]","[2, 4, 4]",0,"[244, 511, 420]",11,https://openreview.net/forum?id=W6xD7K1ajR
W4MO0vhOku,Multi-Image Zero-Shot Subject Generation for Visual Storytelling,"['Text-to-Image Generation', 'Personalization']","[5, 3, 5, 6]","[5, 4, 3, 4]",1,"[309, 468, 378, 253]",4,https://openreview.net/forum?id=W4MO0vhOku
W47lwmHjdt,VIMEX: A Memory-Centered Task Description Framework for Vision-Based Robotics,"['task description', 'vision-based robotics', 'affordances', 'part detection', 'object recognition']","[3, 6, 5, 6]","[4, 3, 3, 4]",1,"[799, 448, 664, 426]",5,https://openreview.net/forum?id=W47lwmHjdt
W478nWXfwO,What Makes Pre-Trained Visual Representations Successful for Robust Manipulation?,"['pre-trained visual representations', 'robot learning', 'robustness']","[5, 5, 5]","[4, 4, 3]",0,"[366, 858, 556]",13,https://openreview.net/forum?id=W478nWXfwO
W44kiwovtC,FastDCFlow: Fast and Diverse Counterfactual Explanations Using Normalizing Flows,"['Counterfactual explanations', 'Input-based methods', 'Model-based methods', 'Tabular data', 'TargetEncoding', 'Normalizing Flows', 'Latent representation', 'Reparametrization trick', 'Diversity']","[5, 3, 3]","[4, 4, 4]",0,"[270, 492, 422]",9,https://openreview.net/forum?id=W44kiwovtC
W3VsHuga3j,Modeling Boundedly Rational Agents with Latent Inference Budgets,"['neurosymbolic', 'planning', 'rationality']","[5, 6, 8, 6]","[3, 4, 4, 3]",0,"[570, 292, 858, 434]",14,https://openreview.net/forum?id=W3VsHuga3j
W3T9rql5eo,Uniform as Glass: Gliding over the Pareto Front with Neural Adaptive Preferences,['multiobjective optimization; uniform design; solution modelling'],"[3, 6, 3, 5]","[3, 4, 4, 3]",0,"[318, 250, 331, 318]",12,https://openreview.net/forum?id=W3T9rql5eo
W2tCmRrj7H,A Flexible Generative Model for Heterogeneous Tabular EHR with Missing Modality,"['Generative Model', 'Synthetic EHR']","[6, 5, 5, 6, 6]","[3, 4, 5, 4, 2]",0,"[327, 878, 199, 230, 797]",21,https://openreview.net/forum?id=W2tCmRrj7H
W2d3LZbhhI,A unified sampling framework for solver searching of Diffusion Probabilistic Models,"['Diffusion Probabilistic Model', 'Diffusion Sampler', 'Solver Schedule']","[6, 6, 6, 6, 6]","[4, 4, 4, 4, 3]",0,"[505, 259, 301, 193, 410]",29,https://openreview.net/forum?id=W2d3LZbhhI
W2HJKGnb5y,POPULATION DESCENT: A NATURAL-SELECTION BASED HYPER-PARAMETER TUNING FRAMEWORK,"['hyperparameter tuning', 'memetic algorithm', 'differential optimization', 'Gaussian mutations', 'supervised learning']","[3, 3, 5, 3]","[2, 4, 5, 4]",0,"[124, 493, 518, 222]",10,https://openreview.net/forum?id=W2HJKGnb5y
W0zgCR6FIE,Spawrious: A Benchmark for Fine Control of Spurious Correlation Biases,"['OOD generalization', 'Spurious correlations', 'science of deep learning']","[5, 5, 8, 5]","[5, 4, 4, 3]",0,"[401, 527, 430, 510]",15,https://openreview.net/forum?id=W0zgCR6FIE
W0fmImkpHp,Leveraging Neuron Activation Patterns to Explain and Improve Deep Learning Classifiers,"['explainableai', 'deeplearning', 'optimization']","[3, 5, 6, 1]","[2, 4, 4, 4]",1,"[187, 246, 307, 514]",5,https://openreview.net/forum?id=W0fmImkpHp
VzrswFtUDf,Overcome Data Heterogeneity in Federated Learning with Filter Decomposition,"['Federated Learning', 'Filter Decomposition', 'Heterogeneous Data', 'Non-IID']","[5, 5, 3]","[3, 3, 4]",1,"[542, 295, 343]",3,https://openreview.net/forum?id=VzrswFtUDf
Vzn7c8SWbX,Video-CSR: Complex Video Digest Creation for Visual-Language Models,"['dataset', 'video', 'multimodal', 'caption', 'summarization', 'retrieval']","[3, 5, 6]","[2, 4, 4]",1,"[370, 373, 832]",6,https://openreview.net/forum?id=Vzn7c8SWbX
VzPGV19Bnp,Enhancing Detail Preservation for Customized Text-to-Image Generation: A Regularization-Free Approach,"['Generative Model', 'Diffusion Model']","[3, 6, 5, 5]","[3, 3, 3, 4]",0,"[332, 138, 452, 298]",14,https://openreview.net/forum?id=VzPGV19Bnp
VylUGUSYq4,Two-sided Competing Matching Markets With Complementary Preferences,['Two-sided matching; complementary sampling; bandit; incentive compatible'],"[3, 5, 6, 3]","[3, 3, 2, 4]",1,"[449, 171, 837, 804]",4,https://openreview.net/forum?id=VylUGUSYq4
VyWv7GSh5i,A Novel Variational Lower Bound For Inverse Reinforcement Learning,"['Inverse Reinforcement Learning', 'Reverse Kullback-Leibler Divergence', 'Probabilistic Graphical Model', 'Variational Approximation']","[1, 1, 6, 3]","[3, 5, 3, 4]",0,"[328, 635, 662, 364]",17,https://openreview.net/forum?id=VyWv7GSh5i
VyMW4YZfw7,Simplifying GNN Performance with Low Rank Kernel Models,"['GNN', 'Spectral filtering', 'Semi-supervised node classification', 'Kernel methods', 'Low rank']","[3, 3, 5, 1]","[4, 3, 3, 4]",0,"[204, 639, 590, 331]",4,https://openreview.net/forum?id=VyMW4YZfw7
Vy6sjPt2Vr,A Spitting Image: Superpixel Transformers,"['vision transformer', 'ViT', 'superpixels', 'tokenizer', 'interpretability', 'attention maps', 'faithfulness']","[6, 8, 5, 3]","[4, 4, 4, 5]",0,"[1009, 477, 191, 185]",18,https://openreview.net/forum?id=Vy6sjPt2Vr
Vy5aRVSbNo,Looping LOCI: Developing Object Permanence from Videos,"['Deep Learning', 'Computer Vision', 'Object-Centric Models', 'Object Permanence', 'Compositional Scene Representation']","[5, 3, 3, 6]","[3, 4, 4, 2]",0,"[493, 370, 415, 976]",14,https://openreview.net/forum?id=Vy5aRVSbNo
VwyTrglgmW,Learning A Disentangling Representation For PU Learning,"['PU learning', 'semi-supervised learning']","[3, 3, 3, 5]","[4, 3, 5, 4]",1,"[249, 274, 352, 281]",16,https://openreview.net/forum?id=VwyTrglgmW
Vw24wtSddM,Tree Cross Attention,"['Attention', 'Retrieval', 'Tree']","[5, 5, 8, 8]","[2, 3, 3, 4]",0,"[261, 398, 351, 496]",14,https://openreview.net/forum?id=Vw24wtSddM
VvAiCXwPvD,Do Models Explain Themselves? Counterfactual Simulatability of Natural Language Explanations,"['explanation', 'large language model', 'faithfulness', 'counterfactual', 'simulatability']","[6, 6, 5]","[4, 4, 4]",0,"[1105, 542, 401]",15,https://openreview.net/forum?id=VvAiCXwPvD
VuCRpguZOr,Gaussian Mutual Information Maximization for Graph Self-supervised Learning: Bridging Contrastive-based to Decorrelation-based,"['Graph neural networks', 'graph self-supervised learning', 'Gaussian mutual information maximization', 'unified theoretical framework']","[3, 6, 5]","[4, 5, 3]",0,"[1100, 406, 939]",21,https://openreview.net/forum?id=VuCRpguZOr
VtpANKeHeJ,Strategic Classification with Unforeseeable Outcomes,['Strategic Classification'],"[5, 3, 5, 3]","[4, 3, 3, 3]",0,"[375, 526, 750, 308]",10,https://openreview.net/forum?id=VtpANKeHeJ
VtmBAGCN7o,MetaGPT: Meta Programming for Multi-Agent Collaborative Framework,"['Autonomous Agent', 'Meta Programming', 'Multi-Agent Society', 'Group Intelligence']","[8, 8, 3]","[4, 3, 4]",0,"[317, 568, 655]",14,https://openreview.net/forum?id=VtmBAGCN7o
VsqVhrgjCt,Rigid Motion Compensated Compressed Sensing MRI with Untrained Neural Networks,"['Compressed Sensing', 'Deep Learning', 'Unsupervised Learning', 'MRI Motion Correction']","[3, 3, 5, 3]","[5, 4, 4, 4]",1,"[572, 355, 1067, 369]",4,https://openreview.net/forum?id=VsqVhrgjCt
VrHiF2hsrm,Understanding Catastrophic Forgetting in Language Models via Implicit Inference,"['implicit inference in language models', 'fine-tuning', 'catastrophic forgetting']","[3, 8, 6, 6]","[5, 3, 4, 3]",0,"[774, 739, 504, 276]",20,https://openreview.net/forum?id=VrHiF2hsrm
VqzKim4Pd0,Data-Centric Defense: Shaping Loss Landscape with Augmentations to Counter Model Inversion,['model inversion attacks; data-centric defenses'],"[6, 3, 3, 3]","[5, 5, 4, 5]",1,"[759, 696, 634, 730]",4,https://openreview.net/forum?id=VqzKim4Pd0
VqEE9i6jhE,Tensor methods to learn the Green's function to solve high-dimensional PDE,"[""Green's function"", 'high-dimensional PDE', 'neural networks', 'tensor-train', 'low-rank', 'tensor product grid']","[3, 3, 3, 5]","[3, 4, 4, 3]",0,"[378, 418, 443, 237]",9,https://openreview.net/forum?id=VqEE9i6jhE
VpCqrMMGVm,Interpreting the Inner Mechanisms of Large Language Models in Mathematical Addition,"['Model Interpretability', 'Large Language Models', 'Transformers', 'Mathematical Computation']","[3, 6, 6, 6]","[4, 4, 4, 3]",0,"[757, 364, 568, 219]",28,https://openreview.net/forum?id=VpCqrMMGVm
VoLDkQ6yR3,Understanding Reconstruction Attacks with the Neural Tangent Kernel and Dataset Distillation,"['Dataset Distillation', 'Reconstruction Attacks', 'Neural Tangent Kernel']","[6, 8, 6]","[3, 4, 2]",0,"[314, 355, 514]",16,https://openreview.net/forum?id=VoLDkQ6yR3
VmqTuFMk68,Trainable Transformer in Transformer,"['Gradient descent', 'transformers', 'in-context learning', 'construction']","[5, 5, 8, 5]","[2, 3, 2, 2]",0,"[976, 257, 268, 376]",12,https://openreview.net/forum?id=VmqTuFMk68
VmnWoLbzCS,"LUMOS: Towards Language Agents that are Unified, Modular, and Open Source","['language agent', 'interactive NLP', 'tool-augmented LLM']","[6, 5, 5, 8]","[3, 2, 4, 4]",0,"[218, 998, 446, 198]",24,https://openreview.net/forum?id=VmnWoLbzCS
VmGRoNDQgJ,Influencer Backdoor Attack on Semantic Segmentation,"['Semantic Segmentation', 'Backdoor Attack']","[8, 8, 6, 8]","[4, 5, 2, 4]",0,"[317, 340, 246, 319]",15,https://openreview.net/forum?id=VmGRoNDQgJ
VkWbxFrCC8,RECOMBINER: Robust and Enhanced Compression with Bayesian Implicit Neural Representations,"['implicit neural representations', 'neural data compression', 'relative entropy coding', 'combiner']","[6, 6, 8]","[3, 4, 4]",0,"[501, 292, 651]",15,https://openreview.net/forum?id=VkWbxFrCC8
Vja3ecieXY,Towards Green AI in Fine-tuning Large Language Models via Adaptive Backpropagation,"['Green AI', 'Large Language Models', 'Fine-Tuning', 'Adaptive Backpropagation']","[6, 5, 6, 5]","[4, 4, 4, 5]",0,"[374, 333, 319, 601]",24,https://openreview.net/forum?id=Vja3ecieXY
VjAjZWJ7Fr,A Graph-Theoretic Framework for Joint OOD Generalization and Detection,"['OOD generalization', 'OOD detection']","[6, 3, 6]","[4, 3, 4]",0,"[305, 374, 533]",9,https://openreview.net/forum?id=VjAjZWJ7Fr
ViPtjIVzUw,T-MARS: Improving Visual Representations by Circumventing Text Feature Learning,"['Data Cleaning', 'CLIP', 'Image-caption', 'Hard examples', 'representation learning', 'Web Scale', 'LAION']","[8, 6, 6, 6]","[4, 4, 2, 2]",0,"[390, 431, 117, 423]",16,https://openreview.net/forum?id=ViPtjIVzUw
ViNe1fjGME,Deep Temporal Graph Clustering,"['Clustering', 'Graph Learning', 'Temporal Graph']","[8, 6, 8]","[4, 4, 5]",0,"[319, 571, 232]",14,https://openreview.net/forum?id=ViNe1fjGME
VhQUwxIHER,"Small Variance, Big Fairness: A Path to Harmless Fairness without Demographics","['Fairness', 'Fairness withou demographics', 'Harmless fairness', 'Max-Min fairness']","[6, 6, 5, 3]","[3, 3, 5, 4]",0,"[455, 453, 489, 502]",20,https://openreview.net/forum?id=VhQUwxIHER
VhFSqBOYLs,NeuroSURF: Neural Uncertainty-aware Robust Surface Reconstruction,"['implicit representation', 'sampling', 'neural network', 'surface reconstruction']","[3, 3, 5, 5]","[4, 3, 4, 3]",1,"[1499, 766, 448, 285]",16,https://openreview.net/forum?id=VhFSqBOYLs
VgdSNOkiuA,Adaptive-Solver Framework for Dynamic Strategy Selection in Large Language Model Reasoning,"['reasoning', 'large language models', 'natural language processing', 'prompting', 'adaptive-solver framework']","[3, 3, 5, 6]","[3, 4, 4, 4]",0,"[128, 415, 557, 408]",23,https://openreview.net/forum?id=VgdSNOkiuA
VgPmCLQke7,Training-time Neuron Alignment for Improving Linear Mode Connectivity and Model Fusion,"['deep learning', 'linear mode connectivity', 'neuron alignment', 'permutation invariance', 'model fusion']","[6, 5, 5, 6]","[2, 3, 3, 3]",0,"[273, 639, 391, 212]",24,https://openreview.net/forum?id=VgPmCLQke7
VfPWJM5FMr,ColA: Collaborative Adaptation with Gradient Learning,"['Parameter Efficiency', 'Fine-Tuning', 'Adaptation', 'Transfer Learning', 'Distributed Machine Learning']","[3, 5, 6]","[3, 2, 4]",0,"[451, 263, 809]",8,https://openreview.net/forum?id=VfPWJM5FMr
VeFmnRmoaW,MetroGNN: Metro Network Expansion with Deep Reinforcement Learning,"['metro network expansion', 'reinforcement learning', 'graph neural networks']","[6, 5, 6, 3]","[4, 4, 4, 3]",0,"[313, 789, 392, 368]",18,https://openreview.net/forum?id=VeFmnRmoaW
Ve9GKnDNDQ,Diffusion-Stego: Training-free Diffusion Generative Steganography via Message Projection,"['Diffusion models', 'Steganography']","[5, 3, 3, 1]","[4, 5, 4, 4]",1,"[419, 343, 283, 261]",11,https://openreview.net/forum?id=Ve9GKnDNDQ
VdwVOREDZM,WildFusion: Learning 3D-Aware Latent Diffusion Models in View Space,"['3D-aware image synthesis', 'diffusion model', 'latent diffusion', '3D-aware generative model']","[6, 8, 8, 6]","[4, 4, 3, 4]",0,"[488, 466, 197, 290]",8,https://openreview.net/forum?id=VdwVOREDZM
